Roll Number,Total Marks,Rank
524155,892,15028
512604,892,15029
515605,892,15030
546662,892,15031
531353,892,15032
504527,892,15033
550002,891,15034
500048,891,15035
502320,891,15036
528240,891,15037
519400,891,15038
515292,891,15039
519717,891,15040
535439,891,15041
546495,891,15042
522267,891,15043
533059,891,15044
542624,891,15045
528193,891,15046
537708,891,15047
540207,891,15048
503449,891,15049
529159,891,15050
530391,891,15051
537714,891,15052
530267,891,15053
515320,891,15054
548887,891,15055
532275,891,15056
530099,891,15057
532640,891,15058
519920,891,15059
510136,891,15060
505222,891,15061
535323,891,15062
506975,891,15063
536264,891,15064
502266,891,15065
514768,891,15066
512297,891,15067
533130,891,15068
504562,891,15069
513103,891,15070
548931,891,15071
507235,891,15072
519788,891,15073
543896,891,15074
503211,891,15075
547013,891,15076
517794,891,15077
507418,891,15078
535334,891,15079
528391,891,15080
519622,891,15081
505299,891,15082
548152,891,15083
513149,891,15084
537679,891,15085
517420,891,15086
541405,891,15087
515009,891,15088
547846,891,15089
525893,891,15090
505228,891,15091
547874,891,15092
543529,891,15093
513006,891,15094
512855,891,15095
507203,891,15096
540988,891,15097
544691,891,15098
504943,891,15099
513935,891,15100
549265,891,15101
506720,891,15102
517956,891,15103
549648,891,15104
537177,891,15105
524965,891,15106
527778,891,15107
518662,891,15108
511171,891,15109
523998,891,15110
548447,891,15111
541937,891,15112
535514,891,15113
512630,891,15114
514097,891,15115
545243,891,15116
506852,891,15117
504089,891,15118
518786,891,15119
523784,891,15120
512657,891,15121
504379,891,15122
535782,891,15123
504804,891,15124
501545,891,15125
504333,891,15126
534738,891,15127
540079,891,15128
524626,891,15129
511249,891,15130
537922,891,15131
528505,891,15132
540058,891,15133
515752,891,15134
542813,891,15135
549365,891,15136
542174,891,15137
531254,891,15138
541476,891,15139
504863,891,15140
540016,891,15141
518415,891,15142
518423,891,15143
520968,891,15144
518438,891,15145
540006,891,15146
510562,891,15147
518445,891,15148
513822,891,15149
542856,891,15150
540547,891,15151
523896,891,15152
550599,891,15153
506892,891,15154
502500,891,15155
504075,891,15156
519095,891,15157
514391,891,15158
516021,891,15159
537279,891,15160
547616,891,15161
516702,891,15162
543674,891,15163
533560,891,15164
536089,891,15165
532221,891,15166
540840,891,15167
501146,891,15168
523346,891,15169
542681,891,15170
535542,891,15171
506894,891,15172
501952,891,15173
549101,891,15174
516671,891,15175
539389,891,15176
550931,890,15177
503525,890,15178
500994,890,15179
506737,890,15180
522395,890,15181
524310,890,15182
513859,890,15183
540441,890,15184
508495,890,15185
541884,890,15186
507831,890,15187
539183,890,15188
548018,890,15189
504039,890,15190
509565,890,15191
528481,890,15192
546939,890,15193
504561,890,15194
536727,890,15195
509391,890,15196
539146,890,15197
549984,890,15198
518047,890,15199
512942,890,15200
546793,890,15201
502312,890,15202
546798,890,15203
525897,890,15204
549351,890,15205
528518,890,15206
519214,890,15207
509394,890,15208
508891,890,15209
527479,890,15210
532366,890,15211
549124,890,15212
536164,890,15213
523237,890,15214
537423,890,15215
518413,890,15216
500935,890,15217
508511,890,15218
522625,890,15219
523892,890,15220
523890,890,15221
518759,890,15222
519669,890,15223
513418,890,15224
537248,890,15225
530750,890,15226
501147,890,15227
535817,890,15228
518792,890,15229
516506,890,15230
527250,890,15231
516827,890,15232
532592,890,15233
547452,890,15234
549220,890,15235
513332,890,15236
545584,890,15237
509299,890,15238
516859,890,15239
539383,890,15240
508608,890,15241
506328,890,15242
503341,890,15243
501688,890,15244
511268,890,15245
549155,890,15246
500331,890,15247
511516,890,15248
513942,890,15249
503384,890,15250
532456,890,15251
524938,890,15252
549643,890,15253
527191,890,15254
510204,890,15255
530178,890,15256
524108,890,15257
543528,890,15258
518623,890,15259
513994,890,15260
532078,890,15261
545842,890,15262
537216,890,15263
541330,890,15264
537527,890,15265
528341,890,15266
510488,890,15267
542867,890,15268
518161,890,15269
547962,890,15270
542166,890,15271
539546,890,15272
521599,890,15273
526754,890,15274
543119,890,15275
543929,890,15276
521454,890,15277
504593,890,15278
500742,890,15279
528157,890,15280
512534,890,15281
541859,890,15282
508770,890,15283
538237,890,15284
515214,890,15285
509654,890,15286
547014,890,15287
534773,890,15288
541495,890,15289
548644,890,15290
546297,890,15291
546234,890,15292
542192,890,15293
522011,890,15294
526871,890,15295
528133,890,15296
516241,890,15297
537809,890,15298
537829,890,15299
533424,890,15300
516091,890,15301
536929,890,15302
501100,889,15303
508413,889,15304
502466,889,15305
541160,889,15306
530458,889,15307
521985,889,15308
527406,889,15309
549235,889,15310
539491,889,15311
550851,889,15312
518175,889,15313
516957,889,15314
539512,889,15315
523895,889,15316
502164,889,15317
512419,889,15318
540351,889,15319
522542,889,15320
504914,889,15321
523159,889,15322
541785,889,15323
518538,889,15324
508890,889,15325
520560,889,15326
516623,889,15327
548656,889,15328
529157,889,15329
517662,889,15330
510651,889,15331
515662,889,15332
527810,889,15333
524172,889,15334
502400,889,15335
545887,889,15336
517673,889,15337
500406,889,15338
545748,889,15339
508341,889,15340
534102,889,15341
500545,889,15342
513067,889,15343
530756,889,15344
511948,889,15345
539528,889,15346
537521,889,15347
532487,889,15348
527578,889,15349
529225,889,15350
506371,889,15351
501869,889,15352
514318,889,15353
518107,889,15354
507839,889,15355
507655,889,15356
526946,889,15357
527382,889,15358
542651,889,15359
521813,889,15360
525303,889,15361
506418,889,15362
521595,889,15363
538518,889,15364
527499,889,15365
529240,889,15366
519437,889,15367
549185,889,15368
512811,889,15369
509287,889,15370
535356,889,15371
533794,889,15372
513369,889,15373
510675,889,15374
514452,889,15375
514726,889,15376
503834,889,15377
525333,889,15378
503703,889,15379
548402,889,15380
517737,889,15381
550820,889,15382
530683,889,15383
523582,889,15384
527614,889,15385
528931,889,15386
541147,889,15387
531580,889,15388
528194,889,15389
530859,889,15390
528536,889,15391
537963,889,15392
531252,889,15393
520816,889,15394
516232,889,15395
500138,889,15396
543342,889,15397
501488,889,15398
538023,889,15399
534643,889,15400
548178,889,15401
511625,889,15402
517166,889,15403
524598,889,15404
520599,889,15405
520042,889,15406
500824,889,15407
532912,889,15408
538294,889,15409
502318,889,15410
548882,889,15411
506733,889,15412
531130,889,15413
529796,889,15414
510026,889,15415
508490,889,15416
540035,889,15417
549491,889,15418
537746,889,15419
515074,889,15420
536092,889,15421
507432,889,15422
509569,889,15423
522343,889,15424
536421,889,15425
514271,888,15426
536235,888,15427
511631,888,15428
544313,888,15429
538576,888,15430
539418,888,15431
514297,888,15432
517515,888,15433
527946,888,15434
534330,888,15435
513883,888,15436
545640,888,15437
517792,888,15438
516885,888,15439
520178,888,15440
531235,888,15441
513368,888,15442
525194,888,15443
506867,888,15444
513760,888,15445
533712,888,15446
504594,888,15447
510613,888,15448
515250,888,15449
540907,888,15450
504025,888,15451
548821,888,15452
532881,888,15453
524808,888,15454
517521,888,15455
523439,888,15456
549028,888,15457
524771,888,15458
506386,888,15459
510537,888,15460
535123,888,15461
523201,888,15462
538189,888,15463
528352,888,15464
542836,888,15465
533466,888,15466
541587,888,15467
523162,888,15468
547777,888,15469
532285,888,15470
504472,888,15471
539488,888,15472
521749,888,15473
503474,888,15474
546527,888,15475
545268,888,15476
511351,888,15477
540445,888,15478
501050,888,15479
515322,888,15480
526887,888,15481
532392,888,15482
530979,888,15483
522870,888,15484
544910,888,15485
543853,888,15486
539798,888,15487
549144,888,15488
513739,888,15489
544512,888,15490
511844,888,15491
543045,888,15492
519070,888,15493
540864,888,15494
530290,888,15495
531108,888,15496
513702,888,15497
503537,888,15498
530875,888,15499
529703,888,15500
507185,888,15501
538514,888,15502
546464,888,15503
532416,888,15504
522718,888,15505
529677,888,15506
550798,888,15507
540762,888,15508
517261,888,15509
513570,888,15510
547921,888,15511
509535,888,15512
525700,888,15513
546078,888,15514
510799,888,15515
544828,888,15516
518734,888,15517
511285,888,15518
541604,888,15519
511178,888,15520
519870,888,15521
520140,888,15522
541919,888,15523
539150,888,15524
543884,888,15525
545424,888,15526
545315,888,15527
511451,888,15528
504897,888,15529
542494,888,15530
512829,888,15531
531546,888,15532
519744,888,15533
524088,888,15534
511255,888,15535
512426,888,15536
547998,888,15537
513531,888,15538
536877,888,15539
506814,888,15540
539749,888,15541
524288,888,15542
501595,888,15543
508777,888,15544
513860,888,15545
511271,888,15546
512818,888,15547
512601,888,15548
509979,888,15549
535072,888,15550
516992,888,15551
524190,888,15552
503774,888,15553
547872,888,15554
544311,888,15555
532686,888,15556
524082,888,15557
508534,888,15558
527708,888,15559
532808,888,15560
504015,888,15561
512435,888,15562
510891,887,15563
528712,887,15564
541469,887,15565
513966,887,15566
511857,887,15567
549252,887,15568
509164,887,15569
521603,887,15570
511342,887,15571
540175,887,15572
549116,887,15573
544352,887,15574
508300,887,15575
518506,887,15576
518570,887,15577
537816,887,15578
537368,887,15579
524684,887,15580
518259,887,15581
526710,887,15582
534527,887,15583
548667,887,15584
529760,887,15585
526898,887,15586
526245,887,15587
520577,887,15588
546232,887,15589
530818,887,15590
542170,887,15591
550932,887,15592
517508,887,15593
521652,887,15594
549446,887,15595
520804,887,15596
513813,887,15597
549209,887,15598
513705,887,15599
524397,887,15600
528349,887,15601
547426,887,15602
502917,887,15603
544710,887,15604
507788,887,15605
517953,887,15606
513795,887,15607
546659,887,15608
504822,887,15609
509334,887,15610
507738,887,15611
512402,887,15612
507138,887,15613
504762,887,15614
515523,887,15615
541532,887,15616
550838,887,15617
534289,887,15618
544023,887,15619
511212,887,15620
521338,887,15621
547441,887,15622
549358,887,15623
535799,887,15624
547460,887,15625
525174,887,15626
533810,887,15627
518941,887,15628
534900,887,15629
503683,887,15630
503608,887,15631
521576,887,15632
510543,887,15633
513472,887,15634
538545,887,15635
540666,887,15636
549917,887,15637
548609,887,15638
540512,887,15639
502851,887,15640
536357,887,15641
513306,887,15642
515587,887,15643
539238,887,15644
515572,887,15645
531129,887,15646
510275,887,15647
545226,887,15648
537908,887,15649
527566,887,15650
520374,887,15651
509935,887,15652
542817,887,15653
512425,887,15654
513437,887,15655
528964,887,15656
507782,887,15657
509429,887,15658
538532,887,15659
503080,887,15660
527240,887,15661
516312,887,15662
500303,887,15663
532412,887,15664
546390,887,15665
535197,887,15666
537420,887,15667
533013,887,15668
507842,887,15669
509648,887,15670
506429,887,15671
522920,887,15672
527389,887,15673
519926,887,15674
520072,887,15675
516108,887,15676
528378,887,15677
522121,887,15678
533065,887,15679
505323,887,15680
516316,887,15681
525888,887,15682
512988,887,15683
519882,887,15684
516499,887,15685
541611,887,15686
521990,887,15687
509460,887,15688
519441,887,15689
537449,887,15690
533261,887,15691
505113,887,15692
537783,887,15693
537654,887,15694
503312,887,15695
508630,887,15696
509511,887,15697
541387,887,15698
545134,887,15699
514964,887,15700
525859,887,15701
502461,887,15702
529393,887,15703
543982,887,15704
522408,887,15705
530035,887,15706
543558,887,15707
504041,887,15708
550471,887,15709
548886,887,15710
516482,887,15711
538343,887,15712
545126,887,15713
542386,887,15714
516426,887,15715
512261,887,15716
502469,887,15717
550790,887,15718
542531,887,15719
506447,887,15720
515311,887,15721
507021,887,15722
503235,887,15723
511056,887,15724
522245,887,15725
542536,887,15726
502018,887,15727
550999,886,15728
508229,886,15729
516754,886,15730
518713,886,15731
550485,886,15732
515916,886,15733
546227,886,15734
515282,886,15735
545616,886,15736
507157,886,15737
528204,886,15738
512567,886,15739
547362,886,15740
546980,886,15741
535695,886,15742
503751,886,15743
549023,886,15744
516110,886,15745
517661,886,15746
549267,886,15747
548019,886,15748
512391,886,15749
511561,886,15750
542750,886,15751
542926,886,15752
541991,886,15753
544909,886,15754
501111,886,15755
541199,886,15756
547969,886,15757
515268,886,15758
517340,886,15759
506400,886,15760
506541,886,15761
506730,886,15762
538067,886,15763
521452,886,15764
503009,886,15765
501825,886,15766
503005,886,15767
521199,886,15768
502526,886,15769
534144,886,15770
541662,886,15771
507454,886,15772
519768,886,15773
509520,886,15774
522382,886,15775
526610,886,15776
509947,886,15777
519933,886,15778
550959,886,15779
510951,886,15780
502032,886,15781
516888,886,15782
539032,886,15783
500273,886,15784
538482,886,15785
541036,886,15786
525969,886,15787
520665,886,15788
518086,886,15789
538634,886,15790
513691,886,15791
507225,886,15792
542085,886,15793
506797,886,15794
529107,886,15795
531679,886,15796
509426,886,15797
510379,886,15798
537078,886,15799
528836,886,15800
511785,886,15801
541270,886,15802
507378,886,15803
500095,886,15804
512880,886,15805
533097,886,15806
536317,886,15807
507681,886,15808
500899,886,15809
539572,886,15810
511197,886,15811
539600,886,15812
544448,886,15813
502910,886,15814
536504,886,15815
519843,886,15816
521160,886,15817
541217,886,15818
550991,886,15819
507419,886,15820
542853,886,15821
516512,886,15822
502143,886,15823
504602,886,15824
541819,886,15825
529086,886,15826
541013,886,15827
530393,886,15828
538498,886,15829
545375,886,15830
514436,886,15831
519176,886,15832
541856,886,15833
533032,886,15834
500392,886,15835
500419,886,15836
543418,886,15837
521396,886,15838
502841,886,15839
543347,885,15840
503948,885,15841
500387,885,15842
528382,885,15843
502408,885,15844
533894,885,15845
516905,885,15846
550837,885,15847
514126,885,15848
543064,885,15849
513409,885,15850
530758,885,15851
543390,885,15852
514060,885,15853
513428,885,15854
514081,885,15855
547051,885,15856
549760,885,15857
514804,885,15858
532646,885,15859
531543,885,15860
542630,885,15861
534818,885,15862
509530,885,15863
534197,885,15864
536161,885,15865
504183,885,15866
500339,885,15867
530405,885,15868
506804,885,15869
546794,885,15870
515839,885,15871
535120,885,15872
550428,885,15873
545984,885,15874
532913,885,15875
539138,885,15876
518333,885,15877
512467,885,15878
513740,885,15879
533001,885,15880
529459,885,15881
530860,885,15882
532936,885,15883
513720,885,15884
548507,885,15885
532938,885,15886
528118,885,15887
539050,885,15888
520795,885,15889
507000,885,15890
507415,885,15891
549407,885,15892
504304,885,15893
504563,885,15894
546261,885,15895
540318,885,15896
543893,885,15897
512433,885,15898
504539,885,15899
541728,885,15900
547368,885,15901
522520,885,15902
547925,885,15903
529808,885,15904
527197,885,15905
526088,885,15906
520084,885,15907
538311,885,15908
534122,885,15909
520549,885,15910
524843,885,15911
520067,885,15912
527843,885,15913
527849,885,15914
517062,885,15915
524272,885,15916
520565,885,15917
500851,885,15918
539176,885,15919
544260,885,15920
540117,885,15921
531322,885,15922
500384,885,15923
524364,885,15924
531687,885,15925
540142,885,15926
514475,885,15927
542323,885,15928
534962,885,15929
523382,885,15930
542680,885,15931
507550,885,15932
526372,885,15933
507917,885,15934
545851,885,15935
506401,885,15936
541981,885,15937
506580,885,15938
509945,885,15939
547798,885,15940
527621,885,15941
542001,885,15942
534958,885,15943
547019,885,15944
523151,885,15945
502514,885,15946
517918,885,15947
502912,885,15948
520297,885,15949
540177,885,15950
518113,885,15951
535685,885,15952
502080,885,15953
535655,885,15954
550061,885,15955
500101,885,15956
539905,885,15957
547556,885,15958
520217,885,15959
547845,885,15960
532467,885,15961
537014,885,15962
545650,885,15963
507276,885,15964
504662,885,15965
536991,885,15966
500740,885,15967
510490,885,15968
547722,885,15969
533384,885,15970
513082,885,15971
504488,885,15972
521384,885,15973
512671,885,15974
508983,885,15975
525608,885,15976
535482,885,15977
532148,885,15978
507826,885,15979
520274,885,15980
502904,885,15981
540476,885,15982
502035,885,15983
540154,885,15984
509312,885,15985
516571,885,15986
510637,885,15987
539868,885,15988
542882,884,15989
538519,884,15990
511092,884,15991
516037,884,15992
501434,884,15993
523406,884,15994
500260,884,15995
520927,884,15996
504274,884,15997
500869,884,15998
504275,884,15999
504803,884,16000
544921,884,16001
500865,884,16002
523264,884,16003
522273,884,16004
528531,884,16005
508067,884,16006
504802,884,16007
509366,884,16008
521626,884,16009
517885,884,16010
523281,884,16011
510043,884,16012
527510,884,16013
519927,884,16014
538290,884,16015
503562,884,16016
519795,884,16017
508469,884,16018
524465,884,16019
537643,884,16020
544624,884,16021
543305,884,16022
504610,884,16023
548500,884,16024
509382,884,16025
509575,884,16026
532113,884,16027
509177,884,16028
523351,884,16029
501358,884,16030
521065,884,16031
541142,884,16032
533000,884,16033
533008,884,16034
517431,884,16035
524839,884,16036
519198,884,16037
521613,884,16038
535253,884,16039
513755,884,16040
525150,884,16041
526079,884,16042
526070,884,16043
516769,884,16044
540427,884,16045
543074,884,16046
544421,884,16047
502825,884,16048
531352,884,16049
541534,884,16050
527990,884,16051
504065,884,16052
535382,884,16053
539081,884,16054
516945,884,16055
510345,884,16056
541538,884,16057
506611,884,16058
520142,884,16059
522129,884,16060
523889,884,16061
519551,884,16062
538784,884,16063
502635,884,16064
547904,884,16065
506337,884,16066
544053,884,16067
502187,884,16068
529482,884,16069
530509,884,16070
506349,884,16071
548849,884,16072
523764,884,16073
538642,884,16074
526912,884,16075
523076,884,16076
542877,884,16077
533074,884,16078
511504,884,16079
503028,884,16080
521397,884,16081
539487,884,16082
530728,884,16083
520424,884,16084
526440,884,16085
512320,884,16086
520181,884,16087
531626,884,16088
542860,884,16089
537315,884,16090
502451,884,16091
528950,884,16092
508626,884,16093
530618,884,16094
504853,884,16095
516000,884,16096
540572,884,16097
542919,884,16098
510066,884,16099
517790,884,16100
514250,884,16101
527577,884,16102
535461,884,16103
501014,884,16104
541430,884,16105
543193,884,16106
504193,884,16107
514496,884,16108
546835,884,16109
530788,884,16110
502196,884,16111
537525,884,16112
519272,884,16113
527404,883,16114
523171,883,16115
540282,883,16116
524713,883,16117
515747,883,16118
536150,883,16119
501378,883,16120
532198,883,16121
519887,883,16122
508986,883,16123
541672,883,16124
513159,883,16125
537948,883,16126
541227,883,16127
517238,883,16128
504697,883,16129
519239,883,16130
540639,883,16131
534593,883,16132
520637,883,16133
545965,883,16134
510754,883,16135
545968,883,16136
513723,883,16137
502332,883,16138
519973,883,16139
510349,883,16140
518335,883,16141
537111,883,16142
537419,883,16143
523250,883,16144
537104,883,16145
530018,883,16146
508860,883,16147
510755,883,16148
503087,883,16149
510901,883,16150
536916,883,16151
532362,883,16152
504493,883,16153
543205,883,16154
524625,883,16155
535967,883,16156
508386,883,16157
527859,883,16158
549662,883,16159
514718,883,16160
518903,883,16161
528425,883,16162
548702,883,16163
533145,883,16164
508349,883,16165
517999,883,16166
546969,883,16167
503762,883,16168
500611,883,16169
537542,883,16170
547911,883,16171
509993,883,16172
522788,883,16173
530656,883,16174
522791,883,16175
550522,883,16176
502217,883,16177
514277,883,16178
510482,883,16179
545489,883,16180
501916,883,16181
534893,883,16182
518731,883,16183
541861,883,16184
502442,883,16185
517720,883,16186
525142,883,16187
503729,883,16188
507853,883,16189
501728,883,16190
502433,883,16191
542530,883,16192
512656,883,16193
526815,883,16194
518785,883,16195
512325,883,16196
538630,883,16197
511974,883,16198
536226,883,16199
511057,883,16200
528263,883,16201
507517,883,16202
533925,883,16203
528170,883,16204
502166,883,16205
512692,883,16206
539972,883,16207
522155,883,16208
521560,883,16209
506412,883,16210
522384,883,16211
535426,883,16212
506701,883,16213
528292,883,16214
528052,883,16215
526764,883,16216
530826,883,16217
547003,883,16218
520043,883,16219
514919,883,16220
532117,883,16221
539457,883,16222
538942,883,16223
500265,883,16224
529370,883,16225
518029,883,16226
509384,883,16227
532137,883,16228
538529,883,16229
537435,883,16230
502060,883,16231
523307,883,16232
513891,883,16233
519739,883,16234
521077,883,16235
536736,883,16236
516109,883,16237
506376,883,16238
544359,883,16239
522467,883,16240
517516,883,16241
503643,883,16242
529781,883,16243
512022,883,16244
541896,883,16245
512026,883,16246
542567,883,16247
540793,883,16248
500856,883,16249
501543,883,16250
526086,883,16251
538884,883,16252
501489,883,16253
540721,882,16254
543327,882,16255
536281,882,16256
536770,882,16257
546989,882,16258
536436,882,16259
517842,882,16260
504092,882,16261
518056,882,16262
536153,882,16263
539980,882,16264
533356,882,16265
549126,882,16266
549073,882,16267
532784,882,16268
544871,882,16269
548196,882,16270
522386,882,16271
538283,882,16272
502630,882,16273
543856,882,16274
549121,882,16275
540275,882,16276
512629,882,16277
548134,882,16278
548062,882,16279
503227,882,16280
550007,882,16281
532139,882,16282
532809,882,16283
530381,882,16284
529941,882,16285
512924,882,16286
516490,882,16287
522215,882,16288
521456,882,16289
533707,882,16290
523577,882,16291
523626,882,16292
546170,882,16293
501776,882,16294
542193,882,16295
546447,882,16296
514173,882,16297
542890,882,16298
520642,882,16299
534661,882,16300
534663,882,16301
508908,882,16302
543962,882,16303
542111,882,16304
502845,882,16305
548464,882,16306
502144,882,16307
500510,882,16308
515934,882,16309
520450,882,16310
525776,882,16311
526816,882,16312
516182,882,16313
541536,882,16314
509932,882,16315
546245,882,16316
520961,882,16317
506379,882,16318
526930,882,16319
532745,882,16320
532441,882,16321
508214,882,16322
507198,882,16323
539526,882,16324
532427,882,16325
502043,882,16326
530724,882,16327
516599,882,16328
549602,882,16329
535737,882,16330
535477,882,16331
512753,882,16332
524274,882,16333
530824,882,16334
501326,882,16335
500207,882,16336
513864,882,16337
550574,882,16338
550850,882,16339
513563,882,16340
531282,882,16341
547358,882,16342
524433,882,16343
549374,882,16344
540880,882,16345
528613,882,16346
546066,882,16347
531091,882,16348
546772,882,16349
504293,882,16350
530980,882,16351
524676,882,16352
528543,882,16353
508492,882,16354
511830,882,16355
508485,882,16356
527996,882,16357
527629,882,16358
534596,882,16359
549612,882,16360
531632,882,16361
514066,882,16362
550452,882,16363
531566,882,16364
515431,882,16365
526066,882,16366
507461,882,16367
500669,882,16368
537281,882,16369
527495,882,16370
545009,882,16371
527564,882,16372
524133,882,16373
550593,882,16374
504471,882,16375
506853,882,16376
518974,882,16377
540987,882,16378
535712,882,16379
527503,882,16380
539634,881,16381
548876,881,16382
530271,881,16383
530453,881,16384
522005,881,16385
548878,881,16386
542431,881,16387
514946,881,16388
513003,881,16389
539668,881,16390
533048,881,16391
533016,881,16392
532750,881,16393
545912,881,16394
502380,881,16395
546048,881,16396
517861,881,16397
501978,881,16398
509543,881,16399
538832,881,16400
501795,881,16401
549799,881,16402
544840,881,16403
508154,881,16404
543719,881,16405
539280,881,16406
509064,881,16407
501222,881,16408
531552,881,16409
531343,881,16410
530657,881,16411
506823,881,16412
538852,881,16413
549303,881,16414
549467,881,16415
531310,881,16416
524812,881,16417
513604,881,16418
531074,881,16419
536689,881,16420
531846,881,16421
531897,881,16422
541319,881,16423
506900,881,16424
514758,881,16425
522730,881,16426
525589,881,16427
506350,881,16428
525515,881,16429
542556,881,16430
542569,881,16431
514637,881,16432
532305,881,16433
517494,881,16434
532062,881,16435
523124,881,16436
526181,881,16437
523142,881,16438
509411,881,16439
514445,881,16440
541078,881,16441
514367,881,16442
538542,881,16443
511330,881,16444
542379,881,16445
524710,881,16446
535292,881,16447
541858,881,16448
535138,881,16449
529465,881,16450
541960,881,16451
537737,881,16452
529538,881,16453
516207,881,16454
540686,881,16455
540202,881,16456
508660,881,16457
529376,881,16458
526964,881,16459
516088,881,16460
537837,881,16461
527583,881,16462
535728,881,16463
542102,881,16464
526781,881,16465
534688,881,16466
535174,881,16467
547670,881,16468
548563,881,16469
535407,881,16470
519367,881,16471
540442,881,16472
535462,881,16473
550997,881,16474
519320,881,16475
537441,881,16476
540401,881,16477
503365,881,16478
503337,881,16479
529344,881,16480
540668,881,16481
527463,881,16482
537575,881,16483
529085,881,16484
535317,881,16485
526200,881,16486
512185,881,16487
529080,881,16488
534673,881,16489
520247,881,16490
535755,881,16491
504896,881,16492
504938,881,16493
533898,881,16494
503783,881,16495
515723,881,16496
548745,881,16497
550886,881,16498
503796,881,16499
540590,881,16500
533659,881,16501
526323,881,16502
503817,881,16503
543322,881,16504
528468,881,16505
535932,881,16506
521737,881,16507
536083,881,16508
533347,881,16509
541749,881,16510
533224,881,16511
510272,881,16512
544131,881,16513
528421,881,16514
527656,881,16515
529777,881,16516
504866,881,16517
504894,881,16518
518800,881,16519
518397,880,16520
524944,880,16521
524173,880,16522
542760,880,16523
530762,880,16524
523867,880,16525
518408,880,16526
524989,880,16527
523906,880,16528
528271,880,16529
510159,880,16530
531639,880,16531
518129,880,16532
531669,880,16533
510243,880,16534
524225,880,16535
517598,880,16536
518459,880,16537
535551,880,16538
528323,880,16539
527729,880,16540
528765,880,16541
524081,880,16542
501243,880,16543
508561,880,16544
503660,880,16545
531544,880,16546
501490,880,16547
542861,880,16548
501658,880,16549
524399,880,16550
527517,880,16551
531373,880,16552
550815,880,16553
501528,880,16554
523759,880,16555
531120,880,16556
547648,880,16557
526187,880,16558
517727,880,16559
534852,880,16560
550279,880,16561
548604,880,16562
532708,880,16563
534146,880,16564
543897,880,16565
550679,880,16566
509566,880,16567
525840,880,16568
534126,880,16569
532798,880,16570
509811,880,16571
529862,880,16572
522344,880,16573
509759,880,16574
530303,880,16575
529942,880,16576
517932,880,16577
529965,880,16578
517916,880,16579
502511,880,16580
526254,880,16581
542949,880,16582
522041,880,16583
522035,880,16584
521752,880,16585
521993,880,16586
533219,880,16587
541854,880,16588
548423,880,16589
525189,880,16590
550181,880,16591
519420,880,16592
549177,880,16593
531745,880,16594
531747,880,16595
531794,880,16596
525229,880,16597
508170,880,16598
532004,880,16599
508171,880,16600
535342,880,16601
525292,880,16602
532162,880,16603
519818,880,16604
532203,880,16605
525358,880,16606
510020,880,16607
518043,880,16608
523125,880,16609
543117,880,16610
508971,880,16611
548201,880,16612
520092,880,16613
502044,880,16614
520098,880,16615
544056,880,16616
522814,880,16617
526867,880,16618
536084,880,16619
543340,880,16620
507436,880,16621
505059,880,16622
545303,880,16623
504983,880,16624
516210,880,16625
507585,880,16626
545307,880,16627
506840,880,16628
540314,880,16629
515725,880,16630
504478,880,16631
538331,880,16632
517572,880,16633
538746,880,16634
516933,880,16635
507683,880,16636
515974,880,16637
506939,880,16638
513523,880,16639
540329,880,16640
537427,880,16641
545094,880,16642
546468,880,16643
513823,880,16644
544838,880,16645
537113,880,16646
538079,880,16647
538074,880,16648
545224,880,16649
541309,880,16650
515415,880,16651
536710,880,16652
539001,880,16653
545392,880,16654
507668,880,16655
514157,880,16656
539474,880,16657
515476,880,16658
544997,880,16659
541433,880,16660
541271,880,16661
538646,880,16662
514251,880,16663
525884,879,16664
542462,879,16665
532893,879,16666
515841,879,16667
532945,879,16668
502288,879,16669
532926,879,16670
520563,879,16671
501399,879,16672
511620,879,16673
530163,879,16674
546420,879,16675
519777,879,16676
512583,879,16677
526495,879,16678
515394,879,16679
524489,879,16680
529894,879,16681
543006,879,16682
500682,879,16683
507006,879,16684
522200,879,16685
532704,879,16686
522529,879,16687
526322,879,16688
512742,879,16689
522455,879,16690
548479,879,16691
507895,879,16692
534204,879,16693
512999,879,16694
505061,879,16695
549995,879,16696
509673,879,16697
501247,879,16698
545325,879,16699
505073,879,16700
530783,879,16701
521358,879,16702
513192,879,16703
549724,879,16704
534321,879,16705
515294,879,16706
521807,879,16707
533681,879,16708
513283,879,16709
542290,879,16710
542332,879,16711
521556,879,16712
521557,879,16713
533079,879,16714
524973,879,16715
505078,879,16716
521275,879,16717
532973,879,16718
542442,879,16719
530468,879,16720
522131,879,16721
533010,879,16722
547974,879,16723
534192,879,16724
501309,879,16725
505132,879,16726
506928,879,16727
513084,879,16728
530597,879,16729
517924,879,16730
502645,879,16731
550157,879,16732
521169,879,16733
505082,879,16734
524402,879,16735
524440,879,16736
550797,879,16737
537277,879,16738
514347,879,16739
538726,879,16740
518736,879,16741
541710,879,16742
542640,879,16743
549109,879,16744
503664,879,16745
540316,879,16746
503589,879,16747
537024,879,16748
511664,879,16749
511670,879,16750
547727,879,16751
532286,879,16752
529607,879,16753
500397,879,16754
549277,879,16755
540176,879,16756
523891,879,16757
529148,879,16758
529112,879,16759
540453,879,16760
535971,879,16761
511128,879,16762
509297,879,16763
501821,879,16764
511129,879,16765
508538,879,16766
550823,879,16767
508554,879,16768
528958,879,16769
546723,879,16770
545641,879,16771
531819,879,16772
504340,879,16773
523825,879,16774
540483,879,16775
