Roll Number,Total Marks,Rank
110103,1171,3139
115454,1171,3140
115446,1171,3141
101383,1171,3142
124264,1171,3143
115432,1171,3144
112324,1171,3145
120021,1171,3146
114141,1171,3147
115572,1171,3148
125458,1171,3149
105366,1171,3150
113124,1171,3151
132733,1171,3152
108319,1171,3153
129832,1171,3154
103257,1171,3155
126701,1171,3156
119786,1171,3157
118859,1171,3158
119485,1171,3159
105096,1171,3160
121506,1171,3161
117947,1171,3162
110727,1171,3163
121338,1171,3164
122049,1171,3165
114753,1171,3166
120175,1171,3167
123318,1171,3168
115040,1171,3169
111896,1171,3170
113216,1171,3171
124873,1171,3172
101376,1171,3173
123384,1171,3174
114150,1171,3175
107889,1171,3176
108385,1171,3177
105892,1171,3178
118438,1171,3179
106171,1171,3180
108483,1171,3181
121277,1171,3182
113085,1170,3183
126690,1170,3184
100673,1170,3185
109232,1170,3186
124118,1170,3187
109553,1170,3188
111258,1170,3189
113142,1170,3190
113089,1170,3191
122089,1170,3192
130623,1170,3193
101937,1170,3194
101936,1170,3195
102818,1170,3196
114138,1170,3197
110796,1170,3198
103449,1170,3199
110733,1170,3200
116598,1170,3201
113189,1170,3202
116085,1170,3203
110627,1170,3204
110910,1170,3205
126567,1170,3206
110379,1170,3207
105550,1170,3208
109365,1170,3209
105595,1170,3210
110468,1170,3211
124286,1170,3212
110614,1170,3213
105789,1170,3214
110724,1170,3215
114428,1170,3216
114042,1170,3217
113217,1170,3218
126328,1170,3219
125972,1170,3220
112620,1170,3221
130842,1170,3222
117159,1170,3223
132668,1170,3224
114882,1170,3225
114735,1170,3226
102145,1170,3227
121405,1170,3228
118434,1170,3229
130884,1170,3230
126406,1170,3231
103235,1170,3232
123718,1170,3233
103221,1170,3234
109561,1170,3235
121734,1170,3236
119391,1170,3237
117023,1170,3238
121983,1170,3239
101291,1170,3240
115402,1170,3241
117893,1170,3242
113857,1170,3243
122971,1170,3244
107616,1170,3245
113581,1170,3246
103978,1170,3247
114575,1170,3248
107886,1170,3249
108492,1170,3250
121343,1170,3251
111454,1170,3252
127997,1170,3253
111722,1170,3254
125068,1170,3255
111327,1170,3256
123377,1170,3257
130860,1169,3258
120167,1169,3259
112670,1169,3260
103529,1169,3261
116095,1169,3262
104475,1169,3263
123411,1169,3264
124079,1169,3265
121415,1169,3266
126691,1169,3267
110692,1169,3268
115551,1169,3269
122068,1169,3270
112752,1169,3271
117225,1169,3272
104595,1169,3273
100587,1169,3274
115755,1169,3275
105403,1169,3276
114586,1169,3277
123925,1169,3278
114504,1169,3279
123955,1169,3280
105105,1169,3281
114509,1169,3282
108490,1169,3283
114525,1169,3284
115775,1169,3285
115436,1169,3286
100540,1169,3287
111346,1169,3288
117132,1169,3289
114077,1169,3290
119648,1169,3291
128567,1169,3292
122408,1169,3293
113095,1169,3294
126923,1169,3295
113107,1169,3296
102614,1169,3297
122099,1169,3298
124275,1169,3299
100481,1169,3300
123791,1169,3301
130565,1169,3302
113177,1169,3303
113172,1169,3304
100433,1169,3305
103293,1169,3306
129642,1169,3307
103030,1169,3308
125067,1169,3309
108472,1169,3310
101863,1169,3311
117892,1169,3312
113895,1169,3313
113879,1169,3314
131012,1169,3315
101844,1169,3316
130501,1169,3317
114026,1169,3318
131306,1169,3319
111205,1169,3320
111304,1169,3321
120682,1169,3322
113489,1169,3323
115380,1168,3324
123361,1168,3325
115683,1168,3326
110548,1168,3327
114460,1168,3328
114461,1168,3329
117424,1168,3330
129198,1168,3331
115443,1168,3332
109920,1168,3333
116559,1168,3334
115525,1168,3335
110315,1168,3336
114123,1168,3337
103292,1168,3338
102430,1168,3339
115544,1168,3340
116759,1168,3341
123043,1168,3342
118343,1168,3343
115290,1168,3344
126352,1168,3345
100269,1168,3346
114075,1168,3347
118645,1168,3348
123697,1168,3349
109712,1168,3350
114647,1168,3351
110676,1168,3352
110291,1168,3353
109370,1168,3354
105637,1168,3355
106854,1168,3356
130660,1168,3357
109380,1168,3358
108684,1168,3359
108699,1168,3360
108754,1168,3361
106142,1168,3362
121336,1168,3363
122051,1168,3364
121808,1168,3365
118186,1168,3366
119976,1168,3367
103407,1168,3368
131330,1168,3369
130900,1168,3370
127950,1168,3371
117178,1168,3372
126566,1168,3373
126677,1168,3374
114738,1168,3375
110651,1168,3376
100371,1168,3377
111324,1168,3378
101857,1168,3379
116833,1168,3380
114881,1168,3381
100460,1168,3382
110581,1168,3383
127180,1168,3384
114072,1168,3385
118329,1168,3386
121731,1167,3387
114494,1167,3388
110313,1167,3389
113091,1167,3390
100496,1167,3391
108500,1167,3392
122065,1167,3393
112985,1167,3394
119807,1167,3395
103891,1167,3396
109178,1167,3397
104981,1167,3398
114050,1167,3399
130332,1167,3400
103254,1167,3401
119389,1167,3402
103346,1167,3403
113836,1167,3404
120670,1167,3405
114088,1167,3406
114062,1167,3407
130556,1167,3408
103322,1167,3409
113442,1167,3410
124866,1167,3411
119585,1167,3412
120168,1167,3413
130812,1167,3414
129801,1167,3415
108680,1167,3416
128682,1167,3417
132648,1167,3418
103328,1167,3419
117249,1167,3420
114334,1167,3421
126908,1167,3422
116652,1167,3423
113152,1167,3424
102618,1167,3425
109157,1167,3426
113144,1167,3427
113180,1167,3428
114443,1167,3429
110741,1167,3430
114444,1167,3431
103955,1167,3432
105549,1167,3433
104554,1167,3434
131018,1167,3435
126799,1167,3436
114159,1167,3437
115122,1167,3438
125574,1167,3439
126710,1167,3440
126712,1167,3441
110755,1167,3442
106727,1167,3443
102423,1167,3444
121342,1167,3445
124060,1167,3446
106675,1167,3447
133312,1167,3448
115208,1167,3449
105343,1166,3450
117369,1166,3451
121091,1166,3452
131093,1166,3453
117183,1166,3454
130292,1166,3455
115316,1166,3456
103281,1166,3457
111017,1166,3458
110481,1166,3459
117092,1166,3460
109215,1166,3461
127475,1166,3462
118508,1166,3463
119330,1166,3464
114802,1166,3465
113721,1166,3466
113798,1166,3467
123305,1166,3468
117483,1166,3469
104043,1166,3470
122631,1166,3471
114254,1166,3472
130866,1166,3473
110545,1166,3474
110553,1166,3475
105427,1166,3476
114890,1166,3477
103587,1166,3478
110519,1166,3479
122097,1166,3480
116146,1166,3481
117288,1166,3482
108501,1166,3483
103991,1166,3484
106856,1166,3485
117079,1166,3486
126049,1166,3487
111272,1166,3488
130827,1166,3489
100381,1166,3490
113984,1166,3491
127207,1166,3492
104773,1166,3493
113201,1166,3494
104669,1166,3495
110064,1166,3496
124115,1166,3497
133064,1166,3498
115907,1166,3499
113174,1166,3500
118934,1166,3501
113148,1166,3502
133223,1166,3503
110819,1166,3504
111300,1166,3505
124244,1166,3506
102843,1166,3507
102624,1166,3508
133729,1166,3509
103962,1166,3510
118199,1166,3511
123062,1166,3512
100507,1166,3513
110793,1166,3514
113630,1165,3515
125400,1165,3516
100292,1165,3517
106668,1165,3518
126564,1165,3519
103997,1165,3520
103770,1165,3521
110588,1165,3522
123755,1165,3523
133038,1165,3524
121999,1165,3525
119615,1165,3526
101816,1165,3527
115681,1165,3528
126918,1165,3529
126489,1165,3530
106728,1165,3531
103533,1165,3532
106729,1165,3533
133003,1165,3534
124316,1165,3535
117206,1165,3536
115373,1165,3537
122079,1165,3538
115890,1165,3539
106598,1165,3540
105589,1165,3541
126610,1165,3542
121803,1165,3543
101817,1165,3544
132243,1165,3545
115214,1165,3546
110626,1165,3547
121096,1165,3548
114734,1165,3549
114518,1165,3550
127223,1165,3551
117380,1165,3552
103336,1165,3553
100702,1165,3554
123582,1165,3555
106781,1165,3556
102755,1165,3557
130519,1165,3558
122229,1165,3559
100489,1165,3560
115104,1165,3561
102651,1165,3562
119845,1165,3563
126516,1165,3564
103849,1165,3565
131672,1165,3566
114729,1165,3567
108723,1165,3568
108537,1165,3569
103498,1165,3570
115850,1165,3571
105458,1165,3572
112075,1165,3573
101726,1165,3574
123207,1165,3575
133645,1165,3576
108518,1165,3577
101273,1165,3578
126385,1165,3579
108487,1165,3580
117344,1165,3581
116469,1165,3582
108529,1165,3583
110846,1165,3584
113991,1164,3585
117319,1164,3586
105670,1164,3587
124262,1164,3588
132830,1164,3589
108394,1164,3590
122106,1164,3591
114074,1164,3592
101845,1164,3593
110785,1164,3594
132820,1164,3595
113392,1164,3596
122121,1164,3597
101381,1164,3598
117330,1164,3599
113971,1164,3600
101826,1164,3601
126922,1164,3602
117297,1164,3603
113382,1164,3604
116752,1164,3605
110316,1164,3606
102747,1164,3607
103429,1164,3608
105166,1164,3609
108173,1164,3610
125394,1164,3611
114696,1164,3612
112970,1164,3613
124949,1164,3614
117242,1164,3615
100519,1164,3616
123891,1164,3617
130669,1164,3618
126780,1164,3619
124094,1164,3620
119594,1164,3621
107521,1164,3622
108776,1164,3623
117490,1164,3624
100653,1164,3625
115136,1164,3626
101667,1164,3627
125096,1164,3628
114851,1164,3629
116873,1164,3630
115499,1164,3631
106620,1164,3632
126315,1164,3633
116245,1164,3634
109564,1164,3635
118933,1164,3636
115386,1164,3637
109804,1164,3638
106674,1164,3639
121362,1164,3640
105598,1164,3641
123953,1164,3642
112878,1164,3643
125442,1164,3644
105161,1164,3645
128563,1164,3646
118197,1164,3647
122226,1164,3648
117182,1164,3649
121346,1164,3650
131650,1164,3651
115846,1164,3652
115883,1164,3653
124848,1164,3654
116149,1164,3655
105843,1163,3656
100497,1163,3657
118138,1163,3658
114523,1163,3659
122214,1163,3660
110818,1163,3661
123169,1163,3662
110803,1163,3663
107444,1163,3664
123928,1163,3665
114002,1163,3666
100493,1163,3667
116557,1163,3668
130847,1163,3669
118108,1163,3670
114560,1163,3671
109241,1163,3672
111045,1163,3673
116057,1163,3674
115938,1163,3675
111043,1163,3676
130537,1163,3677
126686,1163,3678
108658,1163,3679
113576,1163,3680
114613,1163,3681
104026,1163,3682
124274,1163,3683
126512,1163,3684
124092,1163,3685
124335,1163,3686
122337,1163,3687
117290,1163,3688
113215,1163,3689
110641,1163,3690
126738,1163,3691
117433,1163,3692
100383,1163,3693
113178,1163,3694
126984,1163,3695
130581,1163,3696
126936,1163,3697
122346,1163,3698
121371,1163,3699
131601,1163,3700
100266,1163,3701
133032,1163,3702
109735,1163,3703
117475,1163,3704
118159,1163,3705
124580,1163,3706
115590,1163,3707
101014,1163,3708
115302,1163,3709
126535,1163,3710
126214,1163,3711
117252,1163,3712
103043,1163,3713
122143,1163,3714
111296,1162,3715
119792,1162,3716
109742,1162,3717
100535,1162,3718
109918,1162,3719
115762,1162,3720
103359,1162,3721
126330,1162,3722
102964,1162,3723
103712,1162,3724
130983,1162,3725
116556,1162,3726
117066,1162,3727
125578,1162,3728
117200,1162,3729
129820,1162,3730
128594,1162,3731
103555,1162,3732
102456,1162,3733
121782,1162,3734
125844,1162,3735
124265,1162,3736
122338,1162,3737
111021,1162,3738
117346,1162,3739
116108,1162,3740
100344,1162,3741
123743,1162,3742
124270,1162,3743
128566,1162,3744
102976,1162,3745
110749,1162,3746
100415,1162,3747
133555,1162,3748
110567,1162,3749
104173,1162,3750
115195,1162,3751
107533,1162,3752
113839,1162,3753
122001,1162,3754
114609,1162,3755
133224,1162,3756
114392,1162,3757
108484,1162,3758
108498,1162,3759
115213,1162,3760
118258,1162,3761
101292,1162,3762
114132,1162,3763
119586,1162,3764
101797,1162,3765
104403,1162,3766
114763,1162,3767
112842,1162,3768
130853,1162,3769
130603,1162,3770
112329,1162,3771
130578,1162,3772
101772,1162,3773
110919,1162,3774
100366,1162,3775
115530,1162,3776
114093,1162,3777
122141,1162,3778
101794,1162,3779
110469,1162,3780
124930,1162,3781
115175,1162,3782
126935,1162,3783
104048,1162,3784
114020,1162,3785
118437,1162,3786
115173,1162,3787
122127,1162,3788
103755,1161,3789
125857,1161,3790
104549,1161,3791
115379,1161,3792
124038,1161,3793
109545,1161,3794
124034,1161,3795
101645,1161,3796
115279,1161,3797
118568,1161,3798
130944,1161,3799
124954,1161,3800
118601,1161,3801
122404,1161,3802
123852,1161,3803
117320,1161,3804
123805,1161,3805
113838,1161,3806
121093,1161,3807
103530,1161,3808
107873,1161,3809
113123,1161,3810
122161,1161,3811
108378,1161,3812
121909,1161,3813
103374,1161,3814
120033,1161,3815
113878,1161,3816
122006,1161,3817
131625,1161,3818
122417,1161,3819
114386,1161,3820
110880,1161,3821
103721,1161,3822
124409,1161,3823
108538,1161,3824
116247,1161,3825
105969,1161,3826
116946,1161,3827
128734,1161,3828
116191,1161,3829
110323,1161,3830
105387,1161,3831
127197,1161,3832
105767,1161,3833
125978,1161,3834
108738,1161,3835
113074,1161,3836
123748,1161,3837
116485,1161,3838
115179,1161,3839
114720,1161,3840
108730,1161,3841
114087,1161,3842
117329,1161,3843
100138,1161,3844
100299,1161,3845
121332,1161,3846
118013,1161,3847
117497,1161,3848
105685,1161,3849
105182,1161,3850
108235,1161,3851
113378,1161,3852
130345,1161,3853
112689,1161,3854
119472,1161,3855
121491,1161,3856
125516,1161,3857
109177,1161,3858
114090,1161,3859
109801,1160,3860
108844,1160,3861
103674,1160,3862
109810,1160,3863
115206,1160,3864
113889,1160,3865
122024,1160,3866
116161,1160,3867
103689,1160,3868
121327,1160,3869
113966,1160,3870
113822,1160,3871
130833,1160,3872
127101,1160,3873
123865,1160,3874
116244,1160,3875
131298,1160,3876
112089,1160,3877
127082,1160,3878
118595,1160,3879
110067,1160,3880
125443,1160,3881
124040,1160,3882
113485,1160,3883
117175,1160,3884
130009,1160,3885
105202,1160,3886
100340,1160,3887
112054,1160,3888
103994,1160,3889
112312,1160,3890
132248,1160,3891
116362,1160,3892
123896,1160,3893
100620,1160,3894
129641,1160,3895
108172,1160,3896
110441,1160,3897
113275,1160,3898
101299,1160,3899
120352,1160,3900
128702,1160,3901
108473,1160,3902
108255,1160,3903
103121,1160,3904
117774,1160,3905
123677,1160,3906
114896,1160,3907
123549,1160,3908
119411,1160,3909
119848,1160,3910
102455,1160,3911
125146,1160,3912
100438,1160,3913
121855,1160,3914
110759,1160,3915
117711,1160,3916
112854,1159,3917
114768,1159,3918
114747,1159,3919
111026,1159,3920
116825,1159,3921
117236,1159,3922
109224,1159,3923
117229,1159,3924
112983,1159,3925
110207,1159,3926
114008,1159,3927
113470,1159,3928
113988,1159,3929
105169,1159,3930
130831,1159,3931
124293,1159,3932
133225,1159,3933
123294,1159,3934
132992,1159,3935
115105,1159,3936
116127,1159,3937
111333,1159,3938
118280,1159,3939
112616,1159,3940
123945,1159,3941
114838,1159,3942
110900,1159,3943
101285,1159,3944
126901,1159,3945
131614,1159,3946
103496,1159,3947
117128,1159,3948
104547,1159,3949
113117,1159,3950
113432,1159,3951
119583,1159,3952
124922,1159,3953
106133,1159,3954
110756,1159,3955
113199,1159,3956
130622,1159,3957
122073,1159,3958
120515,1159,3959
101419,1159,3960
103502,1159,3961
113829,1159,3962
130906,1159,3963
102165,1159,3964
100584,1159,3965
108469,1159,3966
113400,1159,3967
105341,1159,3968
118453,1159,3969
113151,1159,3970
101625,1159,3971
120552,1159,3972
106624,1159,3973
117796,1159,3974
124107,1158,3975
126927,1158,3976
115426,1158,3977
117284,1158,3978
103517,1158,3979
127305,1158,3980
112610,1158,3981
106775,1158,3982
124100,1158,3983
100749,1158,3984
112875,1158,3985
114367,1158,3986
112473,1158,3987
117285,1158,3988
123356,1158,3989
110640,1158,3990
104537,1158,3991
110665,1158,3992
101960,1158,3993
133072,1158,3994
100416,1158,3995
116207,1158,3996
128574,1158,3997
127603,1158,3998
117318,1158,3999
101957,1158,4000
118567,1158,4001
111328,1158,4002
103680,1158,4003
102576,1158,4004
126448,1158,4005
105342,1158,4006
105209,1158,4007
104010,1158,4008
110563,1158,4009
128740,1158,4010
130641,1158,4011
122967,1158,4012
100043,1158,4013
121748,1158,4014
113413,1158,4015
111264,1158,4016
103385,1158,4017
113419,1158,4018
126524,1158,4019
126481,1158,4020
133027,1158,4021
123660,1158,4022
126558,1158,4023
131495,1158,4024
113063,1158,4025
108624,1158,4026
129851,1158,4027
120188,1158,4028
121856,1158,4029
116276,1158,4030
127947,1158,4031
116169,1158,4032
114596,1158,4033
115564,1158,4034
105996,1158,4035
103564,1158,4036
122067,1158,4037
113749,1158,4038
100873,1158,4039
117356,1157,4040
122426,1157,4041
112870,1157,4042
109237,1157,4043
110263,1157,4044
119188,1157,4045
117267,1157,4046
117264,1157,4047
110892,1157,4048
108596,1157,4049
113046,1157,4050
124282,1157,4051
113173,1157,4052
114772,1157,4053
105592,1157,4054
110554,1157,4055
109455,1157,4056
104731,1157,4057
113176,1157,4058
123741,1157,4059
126568,1157,4060
101267,1157,4061
122407,1157,4062
124892,1157,4063
110783,1157,4064
123842,1157,4065
130776,1157,4066
121760,1157,4067
123936,1157,4068
111337,1157,4069
116208,1157,4070
116162,1157,4071
121138,1157,4072
103844,1157,4073
113235,1157,4074
126728,1157,4075
118122,1157,4076
106367,1157,4077
113779,1157,4078
112088,1157,4079
102463,1157,4080
132950,1157,4081
100124,1157,4082
115542,1157,4083
127403,1157,4084
113805,1157,4085
111015,1157,4086
125454,1157,4087
117660,1157,4088
109507,1157,4089
121364,1157,4090
110797,1157,4091
127988,1157,4092
118426,1157,4093
118255,1157,4094
115772,1157,4095
121399,1157,4096
105116,1157,4097
110752,1156,4098
127946,1156,4099
119538,1156,4100
112197,1156,4101
127337,1156,4102
103727,1156,4103
112480,1156,4104
113196,1156,4105
113032,1156,4106
132507,1156,4107
130544,1156,4108
124958,1156,4109
108638,1156,4110
112969,1156,4111
108323,1156,4112
120424,1156,4113
122344,1156,4114
130456,1156,4115
110268,1156,4116
103483,1156,4117
112621,1156,4118
122400,1156,4119
111475,1156,4120
110843,1156,4121
131151,1156,4122
114848,1156,4123
127335,1156,4124
114617,1156,4125
121830,1156,4126
115888,1156,4127
117324,1156,4128
123171,1156,4129
117150,1156,4130
121330,1156,4131
100421,1156,4132
117949,1156,4133
113782,1156,4134
124290,1156,4135
106586,1156,4136
100425,1156,4137
104642,1156,4138
123695,1156,4139
123206,1156,4140
100041,1156,4141
121097,1156,4142
116067,1156,4143
116220,1156,4144
117620,1156,4145
114673,1156,4146
107495,1156,4147
113910,1156,4148
126673,1156,4149
113940,1156,4150
113969,1156,4151
116368,1156,4152
117235,1156,4153
115119,1156,4154
126500,1156,4155
114070,1156,4156
123715,1155,4157
101705,1155,4158
110566,1155,4159
100304,1155,4160
117091,1155,4161
126407,1155,4162
103759,1155,4163
113837,1155,4164
100297,1155,4165
113603,1155,4166
130180,1155,4167
115337,1155,4168
101260,1155,4169
101261,1155,4170
113213,1155,4171
100346,1155,4172
125984,1155,4173
117078,1155,4174
117135,1155,4175
123720,1155,4176
121755,1155,4177
117661,1155,4178
114653,1155,4179
118422,1155,4180
115428,1155,4181
125397,1155,4182
119979,1155,4183
121643,1155,4184
132731,1155,4185
122168,1155,4186
108488,1155,4187
122288,1155,4188
108530,1155,4189
112185,1155,4190
121793,1155,4191
118510,1155,4192
100347,1155,4193
123256,1155,4194
115142,1155,4195
115065,1155,4196
109029,1155,4197
115557,1155,4198
125198,1155,4199
110646,1155,4200
118265,1155,4201
111638,1155,4202
131130,1155,4203
124960,1155,4204
120007,1155,4205
114036,1155,4206
114130,1155,4207
118461,1155,4208
109227,1155,4209
123923,1155,4210
121215,1155,4211
121642,1155,4212
108085,1155,4213
122637,1155,4214
108137,1155,4215
124489,1155,4216
122635,1155,4217
105931,1155,4218
121282,1155,4219
130610,1155,4220
127602,1155,4221
130662,1155,4222
116829,1155,4223
117579,1155,4224
122634,1155,4225
105890,1155,4226
109416,1155,4227
130273,1155,4228
103834,1155,4229
133222,1155,4230
117792,1155,4231
126683,1155,4232
105702,1155,4233
124953,1155,4234
130649,1155,4235
118120,1154,4236
113975,1154,4237
130549,1154,4238
109739,1154,4239
113443,1154,4240
126719,1154,4241
111566,1154,4242
128573,1154,4243
121347,1154,4244
115239,1154,4245
133232,1154,4246
105135,1154,4247
126224,1154,4248
115144,1154,4249
110750,1154,4250
130010,1154,4251
107678,1154,4252
120147,1154,4253
103811,1154,4254
107617,1154,4255
127374,1154,4256
118652,1154,4257
101618,1154,4258
126356,1154,4259
112486,1154,4260
110717,1154,4261
130878,1154,4262
111929,1154,4263
116214,1154,4264
114756,1154,4265
121698,1154,4266
105787,1154,4267
102308,1154,4268
114799,1154,4269
131132,1154,4270
114723,1154,4271
110231,1154,4272
114754,1154,4273
101274,1154,4274
132244,1154,4275
117293,1154,4276
113131,1154,4277
132210,1154,4278
119752,1154,4279
110824,1154,4280
116212,1154,4281
105653,1154,4282
122413,1154,4283
122412,1154,4284
110879,1154,4285
110760,1154,4286
116069,1154,4287
101266,1154,4288
106621,1154,4289
102253,1154,4290
101286,1154,4291
108958,1154,4292
119974,1153,4293
115286,1153,4294
115516,1153,4295
105940,1153,4296
105577,1153,4297
106323,1153,4298
121615,1153,4299
117481,1153,4300
119751,1153,4301
113139,1153,4302
104596,1153,4303
116347,1153,4304
105586,1153,4305
125071,1153,4306
122078,1153,4307
117370,1153,4308
101815,1153,4309
114573,1153,4310
106554,1153,4311
104983,1153,4312
113051,1153,4313
116415,1153,4314
126974,1153,4315
122072,1153,4316
117342,1153,4317
120052,1153,4318
118140,1153,4319
116621,1153,4320
100393,1153,4321
114511,1153,4322
130199,1153,4323
111707,1153,4324
117244,1153,4325
126342,1153,4326
130809,1153,4327
126264,1153,4328
115247,1153,4329
122075,1153,4330
126609,1153,4331
114263,1153,4332
111265,1153,4333
108594,1153,4334
125104,1153,4335
106739,1153,4336
120525,1153,4337
115992,1153,4338
115424,1153,4339
113874,1153,4340
130497,1153,4341
116240,1153,4342
103288,1153,4343
132205,1153,4344
106623,1153,4345
102139,1153,4346
103489,1153,4347
114841,1153,4348
130844,1153,4349
110389,1153,4350
103741,1153,4351
130561,1153,4352
113549,1153,4353
100457,1153,4354
104884,1153,4355
111520,1153,4356
119841,1153,4357
124915,1153,4358
110647,1153,4359
103373,1153,4360
121742,1153,4361
133511,1153,4362
111036,1153,4363
114595,1153,4364
125522,1153,4365
117153,1153,4366
123757,1153,4367
103250,1153,4368
106105,1153,4369
121095,1153,4370
110817,1153,4371
125521,1153,4372
127214,1153,4373
103673,1153,4374
100032,1153,4375
119379,1152,4376
102086,1152,4377
128680,1152,4378
115412,1152,4379
124168,1152,4380
121245,1152,4381
130857,1152,4382
130499,1152,4383
103324,1152,4384
121770,1152,4385
113629,1152,4386
106103,1152,4387
102673,1152,4388
113064,1152,4389
118605,1152,4390
126795,1152,4391
116412,1152,4392
103756,1152,4393
101387,1152,4394
106518,1152,4395
106514,1152,4396
103943,1152,4397
121708,1152,4398
125880,1152,4399
110230,1152,4400
108993,1152,4401
108565,1152,4402
103757,1152,4403
117697,1152,4404
114810,1152,4405
119617,1152,4406
113594,1152,4407
118851,1152,4408
117073,1152,4409
114886,1152,4410
126122,1152,4411
115150,1152,4412
129821,1152,4413
116487,1152,4414
132313,1152,4415
108840,1152,4416
118436,1152,4417
125923,1152,4418
101839,1152,4419
102826,1152,4420
116558,1152,4421
126584,1152,4422
100477,1152,4423
106678,1152,4424
126718,1152,4425
120171,1152,4426
118566,1152,4427
125931,1152,4428
123801,1152,4429
113385,1152,4430
113200,1152,4431
131011,1152,4432
111723,1152,4433
130583,1152,4434
121784,1152,4435
108087,1152,4436
103380,1152,4437
111590,1152,4438
116976,1152,4439
100825,1152,4440
114155,1152,4441
119488,1152,4442
133135,1152,4443
123725,1152,4444
113279,1152,4445
122076,1151,4446
130522,1151,4447
114574,1151,4448
123941,1151,4449
107862,1151,4450
117240,1151,4451
114743,1151,4452
116836,1151,4453
113154,1151,4454
116823,1151,4455
118208,1151,4456
122409,1151,4457
122285,1151,4458
123894,1151,4459
113500,1151,4460
127295,1151,4461
107908,1151,4462
112587,1151,4463
105127,1151,4464
131226,1151,4465
123860,1151,4466
117171,1151,4467
110383,1151,4468
130340,1151,4469
130830,1151,4470
130832,1151,4471
112339,1151,4472
115153,1151,4473
113905,1151,4474
110731,1151,4475
101725,1151,4476
110738,1151,4477
117315,1151,4478
124935,1151,4479
115979,1151,4480
105203,1151,4481
115274,1151,4482
125812,1151,4483
109216,1151,4484
111908,1151,4485
116371,1151,4486
121320,1151,4487
118439,1151,4488
100490,1151,4489
103536,1151,4490
110765,1151,4491
132553,1151,4492
124117,1151,4493
100539,1151,4494
100709,1151,4495
116123,1151,4496
126713,1151,4497
120050,1151,4498
111277,1151,4499
130989,1151,4500
119495,1151,4501
131611,1151,4502
123706,1151,4503
130997,1151,4504
103500,1151,4505
112695,1151,4506
105171,1151,4507
125250,1151,4508
114991,1151,4509
105545,1151,4510
113252,1151,4511
122034,1151,4512
104405,1151,4513
121354,1151,4514
124137,1151,4515
111039,1151,4516
117474,1151,4517
115736,1151,4518
110821,1151,4519
130918,1151,4520
126692,1150,4521
117283,1150,4522
132315,1150,4523
114964,1150,4524
100516,1150,4525
114823,1150,4526
126810,1150,4527
115301,1150,4528
100343,1150,4529
130872,1150,4530
103548,1150,4531
119788,1150,4532
117961,1150,4533
100505,1150,4534
104545,1150,4535
102631,1150,4536
103772,1150,4537
123293,1150,4538
105573,1150,4539
105388,1150,4540
121595,1150,4541
122416,1150,4542
125142,1150,4543
100226,1150,4544
100424,1150,4545
115191,1150,4546
116478,1150,4547
119975,1150,4548
108732,1150,4549
103784,1150,4550
107154,1150,4551
100999,1150,4552
110228,1150,4553
116248,1150,4554
119572,1150,4555
121939,1150,4556
114559,1150,4557
114544,1150,4558
105828,1150,4559
128569,1150,4560
125251,1150,4561
121699,1150,4562
115500,1150,4563
116766,1150,4564
114466,1150,4565
113881,1150,4566
107167,1150,4567
103230,1150,4568
108466,1150,4569
107137,1150,4570
107887,1150,4571
113395,1150,4572
117080,1150,4573
122990,1150,4574
119618,1150,4575
118850,1150,4576
105926,1150,4577
108141,1150,4578
113420,1150,4579
109678,1150,4580
130296,1150,4581
116078,1150,4582
108170,1150,4583
111687,1150,4584
101836,1150,4585
129212,1150,4586
122565,1150,4587
113336,1149,4588
114733,1149,4589
114450,1149,4590
102627,1149,4591
131714,1149,4592
110370,1149,4593
126515,1149,4594
110314,1149,4595
124814,1149,4596
110456,1149,4597
100697,1149,4598
128743,1149,4599
110062,1149,4600
121489,1149,4601
114255,1149,4602
116107,1149,4603
124665,1149,4604
119392,1149,4605
114344,1149,4606
116484,1149,4607
122088,1149,4608
124845,1149,4609
122137,1149,4610
111251,1149,4611
113143,1149,4612
113828,1149,4613
122048,1149,4614
104585,1149,4615
122640,1149,4616
116763,1149,4617
101297,1149,4618
121366,1149,4619
115506,1149,4620
109797,1149,4621
115250,1149,4622
110761,1149,4623
111586,1149,4624
127951,1149,4625
107896,1149,4626
118286,1149,4627
120458,1149,4628
115189,1149,4629
116568,1149,4630
122439,1149,4631
101823,1149,4632
102360,1149,4633
119546,1149,4634
116025,1149,4635
121713,1149,4636
112636,1149,4637
102310,1149,4638
123795,1149,4639
125230,1149,4640
119791,1149,4641
111044,1149,4642
115517,1149,4643
110931,1149,4644
107531,1149,4645
101290,1149,4646
108412,1149,4647
101296,1149,4648
112748,1149,4649
121517,1149,4650
103771,1149,4651
102723,1149,4652
112576,1149,4653
103199,1149,4654
119591,1149,4655
123403,1148,4656
115147,1148,4657
112484,1148,4658
112611,1148,4659
126265,1148,4660
127569,1148,4661
115418,1148,4662
122045,1148,4663
102258,1148,4664
131679,1148,4665
103878,1148,4666
114225,1148,4667
121992,1148,4668
123935,1148,4669
123166,1148,4670
103736,1148,4671
120251,1148,4672
103815,1148,4673
113908,1148,4674
115235,1148,4675
116091,1148,4676
123906,1148,4677
127986,1148,4678
126216,1148,4679
104168,1148,4680
126217,1148,4681
113477,1148,4682
113456,1148,4683
101730,1148,4684
130862,1148,4685
127124,1148,4686
121410,1148,4687
113434,1148,4688
118105,1148,4689
118975,1148,4690
112272,1148,4691
